label	xPos	yPos	vote	north	
7114	9.13575	-70.4737	-0.047432	-0.900334	
7115	9.13575	-70.4737	0.104267	-0.900334	
7116	9.13575	-70.4737	2.46093	-0.900334	
7117	9.13575	-70.4737	-1.02579	-0.900334	
7118	9.13575	-70.4737	-0.321494	-0.900334	
7119	7.5066	-69.7085	2.54447	-0.928184	
7120	7.5066	-69.7085	0.654889	-0.928184	
7121	7.5066	-69.7085	-0.63963	-0.928184	
7122	7.5066	-69.7085	0.933071	-0.928184	
7123	7.5066	-69.7085	2.11481	-0.928184	
7124	7.5066	-69.7085	0.555954	-0.928184	
7125	7.5066	-69.7085	2.36186	-0.928184	
7126	7.5066	-69.7085	2.35783	-0.928184	
7127	7.5066	-69.7085	0.748046	-0.928184	
7128	7.5066	-69.7085	-1.11605	-0.928184	
7129	7.5066	-69.7085	0.478844	-0.928184	
7130	7.5066	-69.7085	-1.12489	-0.928184	
7131	7.5066	-69.7085	0.0518971	-0.928184	
7132	7.5066	-69.7085	0.6993	-0.928184	
7133	7.5066	-69.7085	2.16877	-0.928184	
7134	7.5066	-69.7085	0.821354	-0.928184	
7135	7.5066	-69.7085	0.865898	-0.928184	
7136	7.5066	-69.7085	0.83224	-0.928184	
7137	7.5066	-69.7085	3.13809	-0.928184	
7138	7.5066	-69.7085	0.812271	-0.928184	
7139	7.5066	-69.7085	0.746688	-0.928184	
7140	7.5066	-69.7085	2.6346	-0.928184	
7141	7.5066	-69.7085	0.697768	-0.928184	
7142	7.5066	-69.7085	0.851748	-0.928184	
7143	5.99269	-68.9802	-0.728676	-0.942051	
7144	5.99269	-68.9802	0.802509	-0.942051	
7145	5.99269	-68.9802	-0.948828	-0.942051	
7146	5.99269	-68.9802	2.6445	-0.942051	
7147	5.99269	-68.9802	-0.734355	-0.942051	
7148	5.99269	-68.9802	-1.12819	-0.942051	
7149	5.99269	-68.9802	0.484334	-0.942051	
7150	5.99269	-68.9802	-0.0151644	-0.942051	
7151	5.99269	-68.9802	0.245446	-0.942051	
7152	5.99269	-68.9802	-0.013605	-0.942051	
7153	5.99269	-68.9802	-1.10736	-0.942051	
7154	5.99269	-68.9802	0.0389393	-0.942051	
7155	5.99269	-68.9802	0.262281	-0.942051	
7156	5.99269	-68.9802	0.707556	-0.942051	
7157	5.99269	-68.9802	-0.00959503	-0.942051	
7158	5.99269	-68.9802	0.264536	-0.942051	
7159	5.99269	-68.9802	0.823506	-0.942051	
7160	5.99269	-68.9802	0.833387	-0.942051	
7161	5.99269	-68.9802	-0.585074	-0.942051	
7162	5.99269	-68.9802	0.395571	-0.942051	
7163	5.99269	-68.9802	-0.0145197	-0.942051	
7164	5.99269	-68.9802	-0.800104	-0.942051	
7165	5.99269	-68.9802	0.0628709	-0.942051	
7166	5.99269	-68.9802	-1.11379	-0.942051	
7167	5.99269	-68.9802	2.37515	-0.942051	
7168	5.99269	-68.9802	-0.881244	-0.942051	
7169	5.99269	-68.9802	0.419368	-0.942051	
7170	5.99269	-68.9802	-1.00635	-0.942051	
7171	5.99269	-68.9802	-0.999248	-0.942051	
7172	5.49845	-68.5986	-0.77121	-1.01815	
7173	5.49845	-68.5986	0.823352	-1.01815	
7174	5.49845	-68.5986	-0.775578	-1.01815	
7175	5.49845	-68.5986	0.819384	-1.01815	
7176	5.49845	-68.5986	2.58285	-1.01815	
7177	5.49845	-68.5986	0.47553	-1.01815	
7178	5.49845	-68.5986	2.84191	-1.01815	
7179	5.49845	-68.5986	0.471322	-1.01815	
7180	5.49845	-68.5986	-1.03793	-1.01815	
7181	5.49845	-68.5986	0.165888	-1.01815	
7182	5.49845	-68.5986	-0.0628631	-1.01815	
7183	5.49845	-68.5986	0.17417	-1.01815	
7184	5.49845	-68.5986	-0.0734338	-1.01815	
7185	5.49845	-68.5986	-0.712669	-1.01815	
7186	5.49845	-68.5986	0.174573	-1.01815	
7187	5.49845	-68.5986	0.878832	-1.01815	
7188	5.49845	-68.5986	-0.898009	-1.01815	
7189	5.49845	-68.5986	0.725007	-1.01815	
7190	5.49845	-68.5986	0.634752	-1.01815	
7191	5.49845	-68.5986	0.89174	-1.01815	
7192	5.49845	-68.5986	0.375063	-1.01815	
7193	7.17522	-68.2661	0.945134	-1.01512	
7194	7.17522	-68.2661	2.60418	-1.01512	
7195	7.17522	-68.2661	0.415131	-1.01512	
7196	7.17522	-68.2661	0.516156	-1.01512	
7197	7.17522	-68.2661	1.00056	-1.01512	
7198	7.17522	-68.2661	-1.10029	-1.01512	
7199	7.17522	-68.2661	-1.08191	-1.01512	
7200	7.17522	-68.2661	-0.929611	-1.01512	
7201	7.17522	-68.2661	-0.913518	-1.01512	
7202	7.17522	-68.2661	2.72319	-1.01512	
7203	7.17522	-68.2661	2.81975	-1.01512	
7204	7.17522	-68.2661	0.186389	-1.01512	
7205	7.17522	-68.2661	0.522832	-1.01512	
7206	7.17522	-68.2661	0.230943	-1.01512	
7207	7.17522	-68.2661	0.1781	-1.01512	
7208	7.17522	-68.2661	0.367458	-1.01512	
7209	7.17522	-68.2661	0.235443	-1.01512	
7210	7.17522	-68.2661	0.532743	-1.01512	
7211	7.17522	-68.2661	-0.818118	-1.01512	
7212	7.17522	-68.2661	0.534274	-1.01512	
7213	7.17522	-68.2661	-0.738676	-1.01512	
7214	7.17522	-68.2661	-0.743828	-1.01512	
7215	7.17522	-68.2661	0.523523	-1.01512	
7216	7.17522	-68.2661	0.780305	-1.01512	
7217	7.17522	-68.2661	0.734743	-1.01512	
7218	7.17522	-68.2661	-0.752735	-1.01512	
7219	7.17522	-68.2661	0.675112	-1.01512	
7220	7.17522	-68.2661	0.250905	-1.01512	
7221	7.17522	-68.2661	0.171383	-1.01512	
7222	7.17522	-68.2661	-0.854586	-1.01512	
7223	7.28325	-69.143	-0.614112	-1.00567	
7224	7.28325	-69.143	-0.616846	-1.00567	
7225	7.28325	-69.143	-0.617453	-1.00567	
7226	7.28325	-69.143	0.478263	-1.00567	
7227	7.28325	-69.143	0.641112	-1.00567	
7228	7.28325	-69.143	2.66293	-1.00567	
7229	7.28325	-69.143	2.67215	-1.00567	
7230	7.28325	-69.143	2.33161	-1.00567	
7231	7.28325	-69.143	0.995645	-1.00567	
7232	7.28325	-69.143	2.55188	-1.00567	
7233	7.28325	-69.143	0.645192	-1.00567	
7234	7.28325	-69.143	2.65905	-1.00567	
7235	7.28325	-69.143	0.572345	-1.00567	
7236	7.28325	-69.143	-0.534883	-1.00567	
7237	7.28325	-69.143	2.38661	-1.00567	
7238	7.28325	-69.143	0.777883	-1.00567	
7239	7.28325	-69.143	2.6536	-1.00567	
7240	7.28325	-69.143	-0.540859	-1.00567	
7241	7.28325	-69.143	0.811448	-1.00567	
7242	7.28325	-69.143	0.931385	-1.00567	
7243	7.28325	-69.143	-0.0407051	-1.00567	
7244	7.28325	-69.143	2.38931	-1.00567	
7245	7.20466	-70.7611	-0.329846	-0.918015	
7246	7.20466	-70.7611	0.892363	-0.918015	
7247	7.20466	-70.7611	-0.244855	-0.918015	
7248	7.20466	-70.7611	2.47384	-0.918015	
7249	7.20466	-70.7611	-1.05707	-0.918015	
7250	7.20466	-70.7611	2.47502	-0.918015	
7251	7.20466	-70.7611	-0.258066	-0.918015	
7252	7.20466	-70.7611	2.47805	-0.918015	
7253	7.20466	-70.7611	-0.176864	-0.918015	
7254	7.20466	-70.7611	-0.611904	-0.918015	
7255	7.20466	-70.7611	0.737096	-0.918015	
7256	7.20466	-70.7611	-0.362682	-0.918015	
7257	7.20466	-70.7611	-0.602422	-0.918015	
7258	7.20466	-70.7611	0.813595	-0.918015	
7259	7.20466	-70.7611	2.50274	-0.918015	
7260	7.20466	-70.7611	2.49945	-0.918015	
7261	7.20466	-70.7611	0.664226	-0.918015	
7262	7.20466	-70.7611	1.81255	-0.918015	
7263	7.20466	-70.7611	-1.07812	-0.918015	
7264	7.20466	-70.7611	-0.571744	-0.918015	
7265	7.20466	-70.7611	0.847855	-0.918015	
7266	7.20466	-70.7611	-0.119156	-0.918015	
7267	7.20466	-70.7611	-0.95127	-0.918015	
7268	7.20466	-70.7611	-0.353756	-0.918015	
7269	7.20466	-70.7611	2.12656	-0.918015	
7270	6.50885	-72.3837	2.2835	-0.829303	
7271	6.50885	-72.3837	-0.204503	-0.829303	
7272	6.50885	-72.3837	0.121622	-0.829303	
7273	6.50885	-72.3837	0.742576	-0.829303	
7274	6.50885	-72.3837	-1.04339	-0.829303	
7275	6.50885	-72.3837	0.735165	-0.829303	
7276	6.50885	-72.3837	2.33624	-0.829303	
7277	6.50885	-72.3837	0.0905987	-0.829303	
7278	6.50885	-72.3837	0.212592	-0.829303	
7279	6.50885	-72.3837	0.372987	-0.829303	
7280	6.50885	-72.3837	-1.06805	-0.829303	
7281	6.50885	-72.3837	-0.0972591	-0.829303	
7282	6.50885	-72.3837	2.31123	-0.829303	
7283	6.50885	-72.3837	0.568688	-0.829303	
7284	6.50885	-72.3837	-0.142468	-0.829303	
7285	6.50885	-72.3837	0.676101	-0.829303	
7286	6.50885	-72.3837	-0.95936	-0.829303	
7287	6.50885	-72.3837	0.160001	-0.829303	
7288	6.50885	-72.3837	2.30641	-0.829303	
7289	6.50885	-72.3837	-0.106044	-0.829303	
7290	6.50885	-72.3837	-0.957616	-0.829303	
7291	6.50885	-72.3837	0.563875	-0.829303	
7292	6.50885	-72.3837	-0.954399	-0.829303	
7293	6.50885	-72.3837	-0.537799	-0.829303	
7294	6.50885	-72.3837	-0.297165	-0.829303	
7295	6.50885	-72.3837	0.0481362	-0.829303	
7296	6.50885	-72.3837	0.589145	-0.829303	
7297	6.50885	-72.3837	0.623601	-0.829303	
7298	6.50885	-72.3837	0.564151	-0.829303	
7299	6.50885	-72.3837	2.82497	-0.829303	
7300	5.55339	-73.691	0.0537568	-0.761402	
7301	5.55339	-73.691	0.612457	-0.761402	
7302	5.55339	-73.691	2.12666	-0.761402	
7303	5.55339	-73.691	2.23019	-0.761402	
7304	5.55339	-73.691	0.129378	-0.761402	
7305	5.55339	-73.691	2.18771	-0.761402	
7306	5.55339	-73.691	0.611988	-0.761402	
7307	5.55339	-73.691	0.642829	-0.761402	
7308	5.55339	-73.691	-0.0214212	-0.761402	
7309	5.55339	-73.691	0.549226	-0.761402	
7310	5.55339	-73.691	0.435607	-0.761402	
7311	5.55339	-73.691	-0.539127	-0.761402	
7312	5.55339	-73.691	0.247917	-0.761402	
7313	5.55339	-73.691	-0.122256	-0.761402	
7314	5.55339	-73.691	0.43065	-0.761402	
7315	5.55339	-73.691	2.17665	-0.761402	
7316	5.55339	-73.691	-0.534047	-0.761402	
7317	5.55339	-73.691	-0.952231	-0.761402	
7318	5.55339	-73.691	-0.530733	-0.761402	
7319	5.55339	-73.691	-0.000723807	-0.761402	
7320	5.55339	-73.691	1.95021	-0.761402	
7321	5.55339	-73.691	2.13126	-0.761402	
7322	5.55339	-73.691	2.00709	-0.761402	
7323	4.41779	-74.8297	0.517188	-0.733301	
7324	4.41779	-74.8297	-0.0103059	-0.733301	
7325	4.41779	-74.8297	0.0473187	-0.733301	
7326	4.41779	-74.8297	-0.209803	-0.733301	
7327	4.41779	-74.8297	-0.993383	-0.733301	
7328	4.41779	-74.8297	0.0555972	-0.733301	
7329	4.41779	-74.8297	-0.0652979	-0.733301	
7330	4.41779	-74.8297	2.10207	-0.733301	
7331	4.41779	-74.8297	-0.0663567	-0.733301	
7332	4.41779	-74.8297	2.0966	-0.733301	
7333	4.41779	-74.8297	0.524608	-0.733301	
7334	4.41779	-74.8297	-0.00998024	-0.733301	
7335	4.41779	-74.8297	0.330141	-0.733301	
7336	4.41779	-74.8297	0.151991	-0.733301	
7337	4.41779	-74.8297	-0.9195	-0.733301	
7338	4.41779	-74.8297	0.581313	-0.733301	
7339	4.41779	-74.8297	0.457283	-0.733301	
7340	4.41779	-74.8297	0.589951	-0.733301	
7341	4.41779	-74.8297	-0.0132609	-0.733301	
7342	4.41779	-74.8297	-0.230205	-0.733301	
7343	4.41779	-74.8297	-0.912995	-0.733301	
7344	4.41779	-74.8297	1.64315	-0.733301	
7345	4.41779	-74.8297	0.282416	-0.733301	
7346	2.75476	-74.6318	-0.369192	-0.696996	
7347	2.75476	-74.6318	1.95926	-0.696996	
7348	2.75476	-74.6318	-0.165956	-0.696996	
7349	2.75476	-74.6318	0.157939	-0.696996	
7350	2.75476	-74.6318	0.384043	-0.696996	
7351	2.75476	-74.6318	2.13691	-0.696996	
7352	2.75476	-74.6318	-0.0249931	-0.696996	
7353	2.75476	-74.6318	-0.21126	-0.696996	
7354	2.75476	-74.6318	-0.606422	-0.696996	
7355	2.75476	-74.6318	2.05435	-0.696996	
7356	2.75476	-74.6318	-0.0730753	-0.696996	
7357	2.75476	-74.6318	1.74486	-0.696996	
7358	2.75476	-74.6318	0.314191	-0.696996	
7359	2.75476	-74.6318	-0.305681	-0.696996	
7360	2.75476	-74.6318	1.65943	-0.696996	
7361	2.75476	-74.6318	0.656329	-0.696996	
7362	2.75476	-74.6318	0.667469	-0.696996	
7363	2.75476	-74.6318	-0.961612	-0.696996	
7364	2.75476	-74.6318	-0.0573472	-0.696996	
7365	1.11361	-74.3771	-0.393965	-0.769601	
7366	1.11361	-74.3771	0.108664	-0.769601	
7367	1.11361	-74.3771	-0.294157	-0.769601	
7368	1.11361	-74.3771	-0.964731	-0.769601	
7369	1.11361	-74.3771	-0.249026	-0.769601	
7370	1.11361	-74.3771	2.13542	-0.769601	
7371	1.11361	-74.3771	-0.239912	-0.769601	
7372	1.11361	-74.3771	-0.342084	-0.769601	
7373	1.11361	-74.3771	1.75643	-0.769601	
7374	1.11361	-74.3771	-0.571213	-0.769601	
7375	1.11361	-74.3771	-0.0962593	-0.769601	
7376	1.11361	-74.3771	-0.296027	-0.769601	
7377	1.11361	-74.3771	-0.283123	-0.769601	
7378	1.11361	-74.3771	1.21308	-0.769601	
7379	1.11361	-74.3771	-0.147292	-0.769601	
7380	1.11361	-74.3771	-0.902041	-0.769601	
7381	1.11361	-74.3771	0.40256	-0.769601	
7382	1.11361	-74.3771	-0.123215	-0.769601	
7383	1.11361	-74.3771	0.415766	-0.769601	
7384	1.11361	-74.3771	0.0371587	-0.769601	
7385	1.11361	-74.3771	1.67874	-0.769601	
7386	1.11361	-74.3771	1.39473	-0.769601	
7387	1.11361	-74.3771	0.0822535	-0.769601	
7388	1.11361	-74.3771	2.61875	-0.769601	
7389	1.11361	-74.3771	2.61929	-0.769601	
7390	-0.458291	-74.2944	1.93549	-0.715053	
7391	-0.458291	-74.2944	-0.437894	-0.715053	
7392	-0.458291	-74.2944	-0.0455527	-0.715053	
7393	-0.458291	-74.2944	1.93184	-0.715053	
7394	-0.458291	-74.2944	2.16025	-0.715053	
7395	-0.458291	-74.2944	-0.397812	-0.715053	
7396	-0.458291	-74.2944	1.59154	-0.715053	
7397	-0.458291	-74.2944	2.15009	-0.715053	
7398	-0.458291	-74.2944	-0.303121	-0.715053	
7399	-0.458291	-74.2944	1.59535	-0.715053	
7400	-0.458291	-74.2944	0.0851466	-0.715053	
7401	-0.458291	-74.2944	0.0904589	-0.715053	
7402	-0.458291	-74.2944	1.04393	-0.715053	
7403	-0.458291	-74.2944	2.07315	-0.715053	
7404	-0.458291	-74.2944	2.32595	-0.715053	
7405	-0.458291	-74.2944	1.42003	-0.715053	
7406	-0.458291	-74.2944	1.67203	-0.715053	
7407	-0.458291	-74.2944	2.0506	-0.715053	
7408	-0.458291	-74.2944	2.55134	-0.715053	
7409	-0.458291	-74.2944	-0.150294	-0.715053	
7410	-0.458291	-74.2944	-0.2041	-0.715053	
7411	-2.10959	-73.7694	-0.936745	-0.810268	
7412	-2.10959	-73.7694	2.03532	-0.810268	
7413	-2.10959	-73.7694	2.26129	-0.810268	
7414	-2.10959	-73.7694	1.58072	-0.810268	
7415	-2.10959	-73.7694	-0.413717	-0.810268	
7416	-2.10959	-73.7694	-0.0866456	-0.810268	
7417	-2.10959	-73.7694	0.529351	-0.810268	
7418	-2.10959	-73.7694	0.740759	-0.810268	
7419	-2.10959	-73.7694	-0.666174	-0.810268	
7420	-2.10959	-73.7694	0.540491	-0.810268	
7421	-2.10959	-73.7694	0.72539	-0.810268	
7422	-2.10959	-73.7694	1.75034	-0.810268	
7423	-2.10959	-73.7694	2.45147	-0.810268	
7424	-2.10959	-73.7694	0.7247	-0.810268	
7425	-2.10959	-73.7694	-0.391389	-0.810268	
7426	-2.10959	-73.7694	-0.372174	-0.810268	
7427	-2.10959	-73.7694	-2.81639	-0.810268	
7428	-2.10959	-73.7694	1.85211	-0.810268	
7429	-2.10959	-73.7694	2.08906	-0.810268	
7430	-2.10959	-73.7694	1.53463	-0.810268	
7431	-2.10959	-73.7694	-0.225325	-0.810268	
7432	-2.10959	-73.7694	-0.72417	-0.810268	
7433	-2.10959	-73.7694	-0.171191	-0.810268	
7434	-2.10959	-73.7694	-0.867634	-0.810268	
7435	-2.10959	-73.7694	0.823997	-0.810268	
7436	-2.10959	-73.7694	0.37717	-0.810268	
7437	-2.10959	-73.7694	1.43708	-0.810268	
7438	-2.10959	-73.7694	1.73789	-0.810268	
7439	-2.10959	-73.7694	0.480083	-0.810268	
7440	-2.10959	-73.7694	1.53051	-0.810268	
7441	-3.69023	-73.119	1.47456	-0.782019	
7442	-3.69023	-73.119	0.142627	-0.782019	
7443	-3.69023	-73.119	2.04935	-0.782019	
7444	-3.69023	-73.119	-0.570466	-0.782019	
7445	-3.69023	-73.119	2.04518	-0.782019	
7446	-3.69023	-73.119	2.25755	-0.782019	
7447	-3.69023	-73.119	1.56763	-0.782019	
7448	-3.69023	-73.119	-0.327503	-0.782019	
7449	-3.69023	-73.119	2.01429	-0.782019	
7450	-3.69023	-73.119	-0.729106	-0.782019	
7451	-3.69023	-73.119	0.183113	-0.782019	
7452	-3.69023	-73.119	2.09337	-0.782019	
7453	-3.69023	-73.119	2.20147	-0.782019	
7454	-3.69023	-73.119	-1.34349	-0.782019	
7455	-3.69023	-73.119	-0.485296	-0.782019	
7456	-3.69023	-73.119	-0.917535	-0.782019	
7457	-3.69023	-73.119	-0.51357	-0.782019	
7458	-3.69023	-73.119	2.46938	-0.782019	
7459	-3.69023	-73.119	0.879691	-0.782019	
7460	-3.69023	-73.119	1.34423	-0.782019	
7461	-3.69023	-73.119	-0.02493	-0.782019	
7462	-3.69023	-73.119	2.45056	-0.782019	
7463	-3.69023	-73.119	-0.764896	-0.782019	
7464	-3.69023	-73.119	1.29918	-0.782019	
7465	-3.69023	-73.119	3.81185	-0.782019	
7466	-5.28921	-72.5142	1.44276	-0.874988	
7467	-5.28921	-72.5142	1.46596	-0.874988	
7468	-5.28921	-72.5142	-0.548818	-0.874988	
7469	-5.28921	-72.5142	-0.214478	-0.874988	
7470	-5.28921	-72.5142	-0.903413	-0.874988	
7471	-5.28921	-72.5142	2.18807	-0.874988	
7472	-5.28921	-72.5142	-0.558029	-0.874988	
7473	-5.28921	-72.5142	1.71986	-0.874988	
7474	-5.28921	-72.5142	-0.649401	-0.874988	
7475	-5.28921	-72.5142	-0.166815	-0.874988	
7476	-5.28921	-72.5142	-0.465261	-0.874988	
7477	-5.28921	-72.5142	-0.462463	-0.874988	
7478	-5.28921	-72.5142	2.21113	-0.874988	
7479	-5.28921	-72.5142	-0.493236	-0.874988	
7480	-5.28921	-72.5142	-0.389832	-0.874988	
7481	-5.28921	-72.5142	2.33305	-0.874988	
7482	-5.28921	-72.5142	-1.22032	-0.874988	
7483	-5.28921	-72.5142	-0.531535	-0.874988	
7484	-5.28921	-72.5142	-0.493619	-0.874988	
7485	-5.28921	-72.5142	2.0582	-0.874988	
7486	-5.28921	-72.5142	-1.22055	-0.874988	
7487	-5.28921	-72.5142	-0.690817	-0.874988	
7488	-5.28921	-72.5142	-0.377604	-0.874988	
7489	-5.28921	-72.5142	1.33818	-0.874988	
7490	-5.28921	-72.5142	1.69695	-0.874988	
7491	-5.28921	-72.5142	2.2115	-0.874988	
7492	-5.28921	-72.5142	0.24432	-0.874988	
7493	-5.28921	-72.5142	2.57415	-0.874988	
7494	-6.86041	-72.1482	-0.554516	-0.918289	
7495	-6.86041	-72.1482	0.127784	-0.918289	
7496	-6.86041	-72.1482	-0.865051	-0.918289	
7497	-6.86041	-72.1482	-0.475486	-0.918289	
7498	-6.86041	-72.1482	2.10856	-0.918289	
7499	-6.86041	-72.1482	2.44012	-0.918289	
7500	-6.86041	-72.1482	-0.494403	-0.918289	
7501	-6.86041	-72.1482	0.00500484	-0.918289	
7502	-6.86041	-72.1482	-0.55609	-0.918289	
7503	-6.86041	-72.1482	-0.621583	-0.918289	
7504	-6.86041	-72.1482	-0.505993	-0.918289	
7505	-6.86041	-72.1482	2.15284	-0.918289	
7506	-6.86041	-72.1482	-0.490884	-0.918289	
7507	-6.86041	-72.1482	-0.31987	-0.918289	
7508	-6.86041	-72.1482	-0.534916	-0.918289	
7509	-6.86041	-72.1482	-0.179712	-0.918289	
7510	-6.86041	-72.1482	1.52315	-0.918289	
7511	-6.86041	-72.1482	-0.811712	-0.918289	
7512	-6.86041	-72.1482	2.66685	-0.918289	
7513	-6.86041	-72.1482	-0.522138	-0.918289	
7514	-6.86041	-72.1482	-0.366785	-0.918289	
7515	-6.86041	-72.1482	-0.478401	-0.918289	
7516	-6.86041	-72.1482	-1.13656	-0.918289	
7517	-6.86041	-72.1482	-0.15375	-0.918289	
7518	-6.86041	-72.1482	2.58775	-0.918289	
7519	-6.86041	-72.1482	2.66961	-0.918289	
7520	-6.86041	-72.1482	0.653921	-0.918289	
7521	-6.86041	-72.1482	2.07908	-0.918289	
7522	-6.86041	-72.1482	2.07041	-0.918289	
7523	-6.86041	-72.1482	1.32885	-0.918289	
7524	-8.31498	-71.5533	2.20007	-0.919159	
7525	-8.31498	-71.5533	-0.270906	-0.919159	
7526	-8.31498	-71.5533	2.1532	-0.919159	
7527	-8.31498	-71.5533	-0.415944	-0.919159	
7528	-8.31498	-71.5533	-0.598285	-0.919159	
7529	-8.31498	-71.5533	-0.876578	-0.919159	
7530	-8.31498	-71.5533	-0.569342	-0.919159	
7531	-8.31498	-71.5533	-0.32672	-0.919159	
7532	-8.31498	-71.5533	-0.319071	-0.919159	
7533	-8.31498	-71.5533	2.16971	-0.919159	
7534	-8.31498	-71.5533	-0.637721	-0.919159	
7535	-8.31498	-71.5533	-0.577353	-0.919159	
7536	-8.31498	-71.5533	-0.573297	-0.919159	
7537	-8.31498	-71.5533	2.48051	-0.919159	
7538	-8.31498	-71.5533	-0.581942	-0.919159	
7539	-8.31498	-71.5533	2.72466	-0.919159	
7540	-8.31498	-71.5533	2.13846	-0.919159	
7541	-8.31498	-71.5533	-0.52807	-0.919159	
7542	-8.31498	-71.5533	-0.418981	-0.919159	
7543	-8.31498	-71.5533	2.24904	-0.919159	
7544	-8.31498	-71.5533	2.45894	-0.919159	
7545	-8.31498	-71.5533	2.26948	-0.919159	
7546	-8.31498	-71.5533	2.59206	-0.919159	
7547	-8.31498	-71.5533	2.70494	-0.919159	
7548	-8.31498	-71.5533	-0.446283	-0.919159	
7549	-8.31498	-71.5533	-0.470945	-0.919159	
7550	-8.31498	-71.5533	-0.825154	-0.919159	
7551	-8.31498	-71.5533	2.47429	-0.919159	
7552	-8.31498	-71.5533	2.18238	-0.919159	
7553	-8.31498	-71.5533	2.62202	-0.919159	
7554	-9.68229	-72.6274	1.12954	-0.922675	
7555	-9.68229	-72.6274	1.19992	-0.922675	
7556	-9.68229	-72.6274	-0.157396	-0.922675	
7557	-9.68229	-72.6274	1.17845	-0.922675	
7558	-9.68229	-72.6274	0.0338879	-0.922675	
7559	-9.68229	-72.6274	-0.554596	-0.922675	
7560	-9.68229	-72.6274	0.0106454	-0.922675	
7561	-9.68229	-72.6274	-0.83457	-0.922675	
7562	-9.68229	-72.6274	-0.505472	-0.922675	
7563	-9.68229	-72.6274	2.42137	-0.922675	
7564	-9.68229	-72.6274	-0.506961	-0.922675	
7565	-9.68229	-72.6274	-0.522018	-0.922675	
7566	-9.68229	-72.6274	2.62273	-0.922675	
7567	-9.68229	-72.6274	-0.103846	-0.922675	
7568	-9.68229	-72.6274	-0.510395	-0.922675	
7569	-9.68229	-72.6274	-0.184998	-0.922675	
7570	-9.68229	-72.6274	1.13712	-0.922675	
7571	-9.68229	-72.6274	-0.248569	-0.922675	
7572	-9.68229	-72.6274	-0.613169	-0.922675	
7573	-9.68229	-72.6274	-0.354453	-0.922675	
7574	-9.68229	-72.6274	2.00051	-0.922675	
7575	-9.68229	-72.6274	1.98755	-0.922675	
7576	-9.68229	-72.6274	2.57209	-0.922675	
7577	-9.68229	-72.6274	0.0207139	-0.922675	
7578	-9.68229	-72.6274	2.24367	-0.922675	
7579	-9.68229	-72.6274	-0.325305	-0.922675	
7580	-9.68229	-72.6274	2.11655	-0.922675	
7581	-10.8242	-73.854	-0.420095	-0.940174	
7582	-10.8242	-73.854	2.36439	-0.940174	
7583	-10.8242	-73.854	-0.416619	-0.940174	
7584	-10.8242	-73.854	-0.415716	-0.940174	
7585	-10.8242	-73.854	-0.432699	-0.940174	
7586	-10.8242	-73.854	-0.482247	-0.940174	
7587	-10.8242	-73.854	-0.0165043	-0.940174	
7588	-10.8242	-73.854	0.0587587	-0.940174	
7589	-10.8242	-73.854	-0.239572	-0.940174	
7590	-10.8242	-73.854	-0.135058	-0.940174	
7591	-10.8242	-73.854	2.56497	-0.940174	
7592	-10.8242	-73.854	-0.448965	-0.940174	
7593	-10.8242	-73.854	1.53431	-0.940174	
7594	-10.8242	-73.854	-0.577578	-0.940174	
7595	-10.8242	-73.854	-0.443849	-0.940174	
7596	-10.8242	-73.854	1.54024	-0.940174	
7597	-10.8242	-73.854	0.592555	-0.940174	
7598	-10.8242	-73.854	0.60679	-0.940174	
7599	-10.8242	-73.854	2.55073	-0.940174	
7600	-10.8242	-73.854	1.52951	-0.940174	
7601	-10.8242	-73.854	-0.77891	-0.940174	
7602	-10.8242	-73.854	2.66649	-0.940174	
7603	-10.8242	-73.854	2.02989	-0.940174	
7604	-10.8242	-73.854	-0.208242	-0.940174	
7605	-10.8242	-73.854	-0.421358	-0.940174	
7606	-10.8242	-73.854	1.75652	-0.940174	
7607	-10.8242	-73.854	-0.733873	-0.940174	
7608	-10.8242	-73.854	0.228327	-0.940174	
7609	-10.8242	-73.854	-0.793269	-0.940174	
7610	-10.8242	-73.854	2.46959	-0.940174	
7611	-12.0348	-75.1833	2.24236	-0.915398	
7612	-12.0348	-75.1833	-0.38462	-0.915398	
7613	-12.0348	-75.1833	2.46988	-0.915398	
7614	-12.0348	-75.1833	-0.403488	-0.915398	
7615	-12.0348	-75.1833	-0.403586	-0.915398	
7616	-12.0348	-75.1833	2.06104	-0.915398	
7617	-12.0348	-75.1833	-0.419427	-0.915398	
7618	-12.0348	-75.1833	-0.19385	-0.915398	
7619	-12.0348	-75.1833	-0.169028	-0.915398	
7620	-12.0348	-75.1833	0.402076	-0.915398	
7621	-12.0348	-75.1833	-0.00254449	-0.915398	
7622	-12.0348	-75.1833	1.62377	-0.915398	
7623	-12.0348	-75.1833	0.408185	-0.915398	
7624	-12.0348	-75.1833	1.62136	-0.915398	
7625	-12.0348	-75.1833	0.436227	-0.915398	
7626	-12.0348	-75.1833	0.0516724	-0.915398	
7627	-12.0348	-75.1833	2.0398	-0.915398	
7628	-12.0348	-75.1833	2.39323	-0.915398	
7629	-12.0348	-75.1833	-0.417953	-0.915398	
7630	-12.0348	-75.1833	-0.63883	-0.915398	
7631	-12.0348	-75.1833	-0.720667	-0.915398	
7632	-12.0348	-75.1833	2.57888	-0.915398	
7633	-12.0348	-75.1833	1.07275	-0.915398	
7634	-12.0348	-75.1833	-0.165626	-0.915398	
7635	-12.0348	-75.1833	2.5649	-0.915398	
