label	xPos	yPos	vote	north	
578	37.6065	-69.6208	-3.0407	0.203216	
579	37.6065	-69.6208	-2.97511	0.203216	
580	37.6065	-69.6208	-3.00964	0.203216	
581	37.6065	-69.6208	-1.94361	0.203216	
582	37.6065	-69.6208	-1.1037	0.203216	
583	37.6065	-69.6208	0.151866	0.203216	
584	37.6065	-69.6208	-1.82546	0.203216	
585	37.6065	-69.6208	-1.69868	0.203216	
586	37.6065	-69.6208	0.0482147	0.203216	
587	37.6065	-69.6208	0.087247	0.203216	
588	37.6065	-69.6208	-3.06895	0.203216	
589	37.6065	-69.6208	1.22537	0.203216	
590	37.6065	-69.6208	-1.39252	0.203216	
591	37.6065	-69.6208	-1.70586	0.203216	
592	37.6065	-69.6208	-3.03639	0.203216	
593	37.6065	-69.6208	-1.00216	0.203216	
594	37.6065	-69.6208	-2.45125	0.203216	
595	37.6065	-69.6208	-1.15852	0.203216	
596	37.6065	-69.6208	-1.84034	0.203216	
597	37.6065	-69.6208	-3.05421	0.203216	
598	34.9004	-69.8912	-0.0715285	0.0873525	
599	34.9004	-69.8912	1.32553	0.0873524	
600	34.9004	-69.8912	-0.328131	0.0873525	
601	34.9004	-69.8912	-1.58822	0.0873525	
602	34.9004	-69.8912	-0.102886	0.0873525	
603	34.9004	-69.8912	-1.70491	0.0873525	
604	34.9004	-69.8912	1.31357	0.0873525	
605	34.9004	-69.8912	-0.0385575	0.0873525	
606	34.9004	-69.8912	-0.0384742	0.0873525	
607	34.9004	-69.8912	-1.36623	0.0873525	
608	34.9004	-69.8912	-0.408814	0.0873525	
609	34.9004	-69.8912	-2.41274	0.0873525	
610	34.9004	-69.8912	-0.119464	0.0873525	
611	34.9004	-69.8912	1.38479	0.0873525	
612	34.9004	-69.8912	-0.0369121	0.0873525	
613	34.9004	-69.8912	1.62951	0.0873525	
614	34.9004	-69.8912	1.48258	0.0873525	
615	34.9004	-69.8912	-1.74429	0.0873525	
616	34.9004	-69.8912	-0.459551	0.0873525	
617	34.9004	-69.8912	-1.03145	0.0873525	
618	34.9004	-69.8912	-0.402129	0.0873525	
619	34.9004	-69.8912	1.04282	0.0873525	
620	34.9004	-69.8912	-1.4656	0.0873525	
621	34.9004	-69.8912	-1.31282	0.0873525	
622	34.9004	-69.8912	-1.58738	0.0873525	
623	34.9004	-69.8912	1.49584	0.0873525	
624	32.2436	-70.1728	1.34138	0.149226	
625	32.2436	-70.1728	-0.211263	0.149226	
626	32.2436	-70.1728	-2.11831	0.149226	
627	32.2436	-70.1728	1.34227	0.149226	
628	32.2436	-70.1728	-0.279845	0.149226	
629	32.2436	-70.1728	-1.6537	0.149226	
630	32.2436	-70.1728	-0.309123	0.149226	
631	32.2436	-70.1728	-1.82685	0.149226	
632	32.2436	-70.1728	-0.28431	0.149226	
633	32.2436	-70.1728	-1.48135	0.149226	
634	32.2436	-70.1728	1.30859	0.149226	
635	32.2436	-70.1728	-0.278927	0.149226	
636	32.2436	-70.1728	1.2043	0.149226	
637	32.2436	-70.1728	-2.11365	0.149226	
638	32.2436	-70.1728	-0.933731	0.149226	
639	32.2436	-70.1728	-0.646696	0.149226	
640	32.2436	-70.1728	-0.320668	0.149226	
641	32.2436	-70.1728	-1.80082	0.149226	
642	32.2436	-70.1728	0.686615	0.149226	
643	32.2436	-70.1728	-0.902681	0.149226	
644	32.2436	-70.1728	1.57856	0.149226	
645	32.2436	-70.1728	1.09793	0.149226	
646	32.2436	-70.1728	-1.77666	0.149226	
647	32.2436	-70.1728	1.09355	0.149226	
648	32.2436	-70.1728	-0.024581	0.149226	
649	29.6225	-70.5605	-0.984819	0.0459315	
650	29.6225	-70.5605	1.42712	0.0459315	
651	29.6225	-70.5605	1.42577	0.0459315	
652	29.6225	-70.5605	1.39191	0.0459315	
653	29.6225	-70.5605	-1.55259	0.0459315	
654	29.6225	-70.5605	-1.65573	0.0459315	
655	29.6225	-70.5605	1.22973	0.0459315	
656	29.6225	-70.5605	-0.823034	0.0459315	
657	29.6225	-70.5605	0.193095	0.0459315	
658	29.6225	-70.5605	0.340428	0.0459315	
659	29.6225	-70.5605	-1.70519	0.0459315	
660	29.6225	-70.5605	-1.39377	0.0459315	
661	29.6225	-70.5605	1.22081	0.0459315	
662	29.6225	-70.5605	1.52147	0.0459315	
663	29.6225	-70.5605	-1.56018	0.0459315	
664	29.6225	-70.5605	1.39784	0.0459315	
665	29.6225	-70.5605	0.199327	0.0459315	
666	29.6225	-70.5605	-0.604593	0.0459315	
667	29.6225	-70.5605	-1.45985	0.0459315	
668	29.6225	-70.5605	1.82146	0.0459315	
669	29.6225	-70.5605	1.37823	0.0459315	
670	29.6225	-70.5605	-1.0075	0.0459315	
671	29.6225	-70.5605	-1.64091	0.0459315	
672	29.6225	-70.5605	-1.66747	0.0459315	
673	29.6225	-70.5605	-1.71551	0.0459315	
674	29.6225	-70.5605	1.01166	0.0459315	
675	29.6225	-70.5605	1.54312	0.0459315	
676	29.6225	-70.5605	-1.46324	0.0459315	
677	29.6225	-70.5605	-0.600227	0.0459315	
678	29.6225	-70.5605	-1.09129	0.0459315	
679	27.0266	-71.1441	1.40295	-0.00500595	
680	27.0266	-71.1441	1.44279	-0.00500595	
681	27.0266	-71.1441	1.45218	-0.00500595	
682	27.0266	-71.1441	-1.59614	-0.00500595	
683	27.0266	-71.1441	-0.927332	-0.00500595	
684	27.0266	-71.1441	-1.07507	-0.00500595	
685	27.0266	-71.1441	-1.49496	-0.00500595	
686	27.0266	-71.1441	-0.933747	-0.00500595	
687	27.0266	-71.1441	0.200671	-0.00500595	
688	27.0266	-71.1441	0.655845	-0.00500595	
689	27.0266	-71.1441	0.602291	-0.00500595	
690	27.0266	-71.1441	-1.69275	-0.00500595	
691	27.0266	-71.1441	1.40663	-0.00500595	
692	27.0266	-71.1441	-0.902963	-0.00500595	
693	27.0266	-71.1441	-1.0704	-0.00500595	
694	27.0266	-71.1441	-1.50285	-0.00500595	
695	27.0266	-71.1441	-0.816084	-0.00500595	
696	27.0266	-71.1441	-1.69094	-0.00500595	
697	27.0266	-71.1441	-0.3019	-0.00500595	
698	27.0266	-71.1441	0.210762	-0.00500595	
699	27.0266	-71.1441	1.16848	-0.00500595	
700	27.0266	-71.1441	0.0534471	-0.00500595	
701	27.0266	-71.1441	-1.60732	-0.00500595	
702	27.0266	-71.1441	1.43775	-0.00500595	
703	27.0266	-71.1441	1.28079	-0.00500595	
704	24.3267	-71.1441	1.43553	-0.0556995	
705	24.3267	-71.1441	-1.10681	-0.0556995	
706	24.3267	-71.1441	1.15696	-0.0556995	
707	24.3267	-71.1441	-1.54643	-0.0556995	
708	24.3267	-71.1441	-0.820969	-0.0556995	
709	24.3267	-71.1441	0.16945	-0.0556995	
710	24.3267	-71.1441	1.42224	-0.0556995	
711	24.3267	-71.1441	1.56797	-0.0556995	
712	24.3267	-71.1441	-1.14067	-0.0556995	
713	24.3267	-71.1441	1.45514	-0.0556995	
714	24.3267	-71.1441	0.587256	-0.0556995	
715	24.3267	-71.1441	-1.2243	-0.0556995	
716	24.3267	-71.1441	0.56515	-0.0556995	
717	24.3267	-71.1441	-0.39081	-0.0556995	
718	24.3267	-71.1441	-1.13949	-0.0556995	
719	24.3267	-71.1441	-0.151513	-0.0556995	
720	24.3267	-71.1441	-1.46468	-0.0556995	
721	24.3267	-71.1441	3.02153	-0.0556995	
722	24.3267	-71.1441	-0.576964	-0.0556995	
723	24.3267	-71.1441	-1.3866	-0.0556995	
724	24.3267	-71.1441	-0.127348	-0.0556995	
725	24.3267	-71.1441	1.34722	-0.0556995	
726	24.3267	-71.1441	-0.821578	-0.0556995	
727	24.3267	-71.1441	-0.921545	-0.0556995	
728	24.3267	-71.1441	0.212574	-0.0556995	
729	24.3267	-71.1441	-1.09647	-0.0556995	
730	21.5938	-71.2409	1.52568	-0.114458	
731	21.5938	-71.2409	1.52524	-0.114458	
732	21.5938	-71.2409	1.44019	-0.114458	
733	21.5938	-71.2409	1.46141	-0.114458	
734	21.5938	-71.2409	0.942563	-0.114458	
735	21.5938	-71.2409	-1.48811	-0.114458	
736	21.5938	-71.2409	-0.670329	-0.114458	
737	21.5938	-71.2409	-1.40775	-0.114458	
738	21.5938	-71.2409	0.919186	-0.114458	
739	21.5938	-71.2409	1.17538	-0.114458	
740	21.5938	-71.2409	-1.56287	-0.114458	
741	21.5938	-71.2409	-0.670696	-0.114458	
742	21.5938	-71.2409	1.13505	-0.114458	
743	21.5938	-71.2409	-1.22867	-0.114458	
744	21.5938	-71.2409	-0.895652	-0.114458	
745	21.5938	-71.2409	1.64231	-0.114458	
746	21.5938	-71.2409	-1.00054	-0.114458	
747	21.5938	-71.2409	1.14417	-0.114458	
748	21.5938	-71.2409	-1.40261	-0.114458	
749	21.5938	-71.2409	-0.743933	-0.114458	
750	21.5938	-71.2409	0.666579	-0.114458	
751	21.5938	-71.2409	-0.517919	-0.114458	
752	21.5938	-71.2409	-2.76816	-0.114458	
753	21.5938	-71.2409	-1.00002	-0.114458	
754	21.5938	-71.2409	0.929604	-0.114458	
755	21.5938	-71.2409	-1.34332	-0.114458	
756	21.5938	-71.2409	1.5583	-0.114458	
757	21.5938	-71.2409	-1.00127	-0.114458	
758	21.5938	-71.2409	1.14098	-0.114458	
759	21.5938	-71.2409	0.0953034	-0.114458	
760	18.9709	-71.4334	1.5599	-0.268074	
761	18.9709	-71.4334	1.51535	-0.268074	
762	18.9709	-71.4334	1.47313	-0.268074	
763	18.9709	-71.4334	1.60236	-0.268074	
764	18.9709	-71.4334	0.721368	-0.268074	
765	18.9709	-71.4334	0.412312	-0.268074	
766	18.9709	-71.4334	0.863174	-0.268074	
767	18.9709	-71.4334	1.52264	-0.268074	
768	18.9709	-71.4334	-1.47432	-0.268074	
769	18.9709	-71.4334	1.77575	-0.268074	
770	18.9709	-71.4334	-1.33323	-0.268074	
771	18.9709	-71.4334	1.15013	-0.268074	
772	18.9709	-71.4334	-1.11234	-0.268074	
773	18.9709	-71.4334	-2.42598	-0.268074	
774	18.9709	-71.4334	1.28436	-0.268074	
775	18.9709	-71.4334	0.458006	-0.268074	
776	18.9709	-71.4334	0.931006	-0.268074	
777	18.9709	-71.4334	1.31837	-0.268074	
778	18.9709	-71.4334	-0.28658	-0.268074	
779	18.9709	-71.4334	-1.26039	-0.268074	
780	18.9709	-71.4334	0.930677	-0.268074	
781	18.9709	-71.4334	0.807505	-0.268074	
782	18.9709	-71.4334	-0.791634	-0.268074	
783	18.9709	-71.4334	1.22576	-0.268074	
784	18.9709	-71.4334	1.79442	-0.268074	
785	18.9709	-71.4334	0.627172	-0.268074	
786	18.9709	-71.4334	1.6296	-0.268074	
787	18.9709	-71.4334	-1.04842	-0.268074	
788	18.9709	-71.4334	1.6767	-0.268074	
789	18.9709	-71.4334	-0.667071	-0.268074	
790	16.3615	-71.7295	1.52511	-0.333574	
791	16.3615	-71.7295	1.47418	-0.333574	
792	16.3615	-71.7295	1.5674	-0.333574	
793	16.3615	-71.7295	1.43916	-0.333574	
794	16.3615	-71.7295	1.41032	-0.333574	
795	16.3615	-71.7295	1.52692	-0.333574	
796	16.3615	-71.7295	0.630931	-0.333574	
797	16.3615	-71.7295	1.07522	-0.333574	
798	16.3615	-71.7295	0.137987	-0.333574	
799	16.3615	-71.7295	-0.834934	-0.333574	
800	16.3615	-71.7295	1.82823	-0.333574	
801	16.3615	-71.7295	-0.811815	-0.333574	
802	16.3615	-71.7295	0.820235	-0.333574	
803	16.3615	-71.7295	0.0627861	-0.333574	
804	16.3615	-71.7295	0.152074	-0.333574	
805	16.3615	-71.7295	0.475371	-0.333574	
806	16.3615	-71.7295	1.18572	-0.333574	
807	16.3615	-71.7295	1.25404	-0.333574	
808	16.3615	-71.7295	1.64955	-0.333574	
809	16.3615	-71.7295	0.950835	-0.333574	
810	16.3615	-71.7295	-0.701948	-0.333574	
811	16.3615	-71.7295	0.432952	-0.333574	
812	16.3615	-71.7295	0.234337	-0.333574	
813	16.3615	-71.7295	0.163596	-0.333574	
814	16.3615	-71.7295	0.950406	-0.333574	
815	13.884	-72.1978	1.37575	-0.38789	
816	13.884	-72.1978	1.45038	-0.38789	
817	13.884	-72.1978	1.30291	-0.38789	
818	13.884	-72.1978	1.01023	-0.38789	
819	13.884	-72.1978	-0.862153	-0.38789	
820	13.884	-72.1978	0.656795	-0.38789	
821	13.884	-72.1978	0.474721	-0.38789	
822	13.884	-72.1978	1.14982	-0.38789	
823	13.884	-72.1978	1.51908	-0.38789	
824	13.884	-72.1978	-0.33665	-0.38789	
825	13.884	-72.1978	1.03859	-0.38789	
826	13.884	-72.1978	0.121085	-0.38789	
827	13.884	-72.1978	0.819656	-0.38789	
828	13.884	-72.1978	-0.0580845	-0.38789	
829	13.884	-72.1978	-0.530023	-0.38789	
830	13.884	-72.1978	0.427131	-0.38789	
831	13.884	-72.1978	1.19192	-0.38789	
832	13.884	-72.1978	-1.5066	-0.38789	
833	13.884	-72.1978	1.87586	-0.38789	
834	13.884	-72.1978	1.75586	-0.38789	
835	13.884	-72.1978	0.452679	-0.38789	
836	13.884	-72.1978	-1.47947	-0.38789	
837	13.884	-72.1978	-0.834274	-0.38789	
838	13.884	-72.1978	-0.322816	-0.38789	
839	13.884	-72.1978	0.424132	-0.38789	
840	13.884	-72.1978	0.511917	-0.38789	
841	13.884	-72.1978	-0.167858	-0.38789	
842	13.884	-72.1978	-0.750441	-0.38789	
843	13.884	-72.1978	1.62925	-0.38789	
844	13.884	-72.1978	-1.59549	-0.38789	
845	11.1345	-72.6607	0.975794	-0.425075	
846	11.1345	-72.6607	0.8859	-0.425075	
847	11.1345	-72.6607	-0.881617	-0.425075	
848	11.1345	-72.6607	-1.39245	-0.425075	
849	11.1345	-72.6607	0.809299	-0.425075	
850	11.1345	-72.6607	-1.55315	-0.425075	
851	11.1345	-72.6607	0.346624	-0.425075	
852	11.1345	-72.6607	0.800434	-0.425075	
853	11.1345	-72.6607	0.302028	-0.425075	
854	11.1345	-72.6607	0.315134	-0.425075	
855	11.1345	-72.6607	1.38826	-0.425075	
856	11.1345	-72.6607	-1.55219	-0.425075	
857	11.1345	-72.6607	0.0754567	-0.425075	
858	11.1345	-72.6607	1.92325	-0.425075	
859	11.1345	-72.6607	-0.0639201	-0.425075	
860	11.1345	-72.6607	-0.205907	-0.425075	
861	11.1345	-72.6607	-0.674141	-0.425075	
862	11.1345	-72.6607	1.38377	-0.425075	
863	11.1345	-72.6607	1.9004	-0.425075	
864	11.1345	-72.6607	0.0600525	-0.425075	
865	11.1345	-72.6607	1.73969	-0.425075	
866	11.1345	-72.6607	1.89636	-0.425075	
867	11.1345	-72.6607	0.376836	-0.425075	
868	11.1345	-72.6607	0.233023	-0.425075	
869	11.1345	-72.6607	-1.36436	-0.425075	
870	11.1345	-72.6607	1.47064	-0.425075	
871	11.1345	-72.6607	-1.46104	-0.425075	
872	11.1345	-72.6607	1.81026	-0.425075	
873	8.60858	-72.9328	0.418785	-0.530913	
874	8.60858	-72.9328	-0.132044	-0.530913	
875	8.60858	-72.9328	-0.133368	-0.530913	
876	8.60858	-72.9328	0.585912	-0.530913	
877	8.60858	-72.9328	-1.33959	-0.530913	
878	8.60858	-72.9328	-0.818978	-0.530913	
879	8.60858	-72.9328	0.356455	-0.530913	
880	8.60858	-72.9328	0.348464	-0.530913	
881	8.60858	-72.9328	-0.134469	-0.530913	
882	8.60858	-72.9328	-1.36688	-0.530913	
883	8.60858	-72.9328	-0.0750781	-0.530913	
884	8.60858	-72.9328	2.01996	-0.530913	
885	8.60858	-72.9328	1.99373	-0.530913	
886	8.60858	-72.9328	-1.24132	-0.530913	
887	8.60858	-72.9328	-0.0506983	-0.530913	
888	8.60858	-72.9328	0.485788	-0.530913	
889	8.60858	-72.9328	1.98795	-0.530913	
890	8.60858	-72.9328	-0.748742	-0.530913	
891	8.60858	-72.9328	-0.742166	-0.530913	
892	8.60858	-72.9328	-0.183046	-0.530913	
893	8.60858	-72.9328	-1.23592	-0.530913	
894	8.60858	-72.9328	-0.886242	-0.530913	
895	8.60858	-72.9328	-0.881003	-0.530913	
896	8.60858	-72.9328	-0.673355	-0.530913	
897	8.60858	-72.9328	-0.879416	-0.530913	
898	6.0983	-73.0169	-0.578666	-0.409062	
899	6.0983	-73.0169	0.295838	-0.409062	
900	6.0983	-73.0169	-0.287222	-0.409062	
901	6.0983	-73.0169	0.298112	-0.409062	
902	6.0983	-73.0169	1.89767	-0.409062	
903	6.0983	-73.0169	-0.216371	-0.409062	
904	6.0983	-73.0169	0.289945	-0.409062	
905	6.0983	-73.0169	-0.0727323	-0.409062	
906	6.0983	-73.0169	0.229226	-0.409062	
907	6.0983	-73.0169	0.114928	-0.409062	
908	6.0983	-73.0169	-0.261363	-0.409062	
909	6.0983	-73.0169	-0.488886	-0.409062	
910	6.0983	-73.0169	-1.34179	-0.409062	
911	6.0983	-73.0169	-1.33935	-0.409062	
912	6.0983	-73.0169	0.113563	-0.409062	
913	6.0983	-73.0169	0.114566	-0.409062	
914	6.0983	-73.0169	-0.675066	-0.409062	
915	6.0983	-73.0169	-0.352735	-0.409062	
916	6.0983	-73.0169	-1.33587	-0.409062	
917	6.0983	-73.0169	-1.11816	-0.409062	
918	6.0983	-73.0169	2.34252	-0.409062	
919	6.0983	-73.0169	-1.32331	-0.409062	
920	6.0983	-73.0169	-0.360452	-0.409062	
921	6.0983	-73.0169	-1.02041	-0.409062	
922	6.0983	-73.0169	0.172056	-0.409062	
923	3.46386	-73.3537	-0.676053	-0.465032	
924	3.46386	-73.3537	-0.529452	-0.465032	
925	3.46386	-73.3537	-1.32899	-0.465032	
926	3.46386	-73.3537	1.8356	-0.465032	
927	3.46386	-73.3537	0.168547	-0.465032	
928	3.46386	-73.3537	-0.0660641	-0.465032	
929	3.46386	-73.3537	-0.588747	-0.465032	
930	3.46386	-73.3537	-0.45987	-0.465032	
931	3.46386	-73.3537	-0.600587	-0.465032	
932	3.46386	-73.3537	1.90002	-0.465032	
933	3.46386	-73.3537	-0.470893	-0.465032	
934	3.46386	-73.3537	1.94202	-0.465032	
935	3.46386	-73.3537	1.94479	-0.465032	
936	3.46386	-73.3537	-0.342872	-0.465032	
937	3.46386	-73.3537	0.188774	-0.465032	
938	3.46386	-73.3537	-0.891096	-0.465032	
939	3.46386	-73.3537	-0.284226	-0.465032	
940	3.46386	-73.3537	0.609832	-0.465032	
941	3.46386	-73.3537	1.89084	-0.465032	
942	3.46386	-73.3537	-0.53251	-0.465032	
943	3.46386	-73.3537	-0.314643	-0.465032	
944	3.46386	-73.3537	0.101891	-0.465032	
945	3.46386	-73.3537	-0.602801	-0.465032	
946	3.46386	-73.3537	1.37153	-0.465032	
947	3.46386	-73.3537	1.61327	-0.465032	
948	3.46386	-73.3537	1.62924	-0.465032	
949	3.46386	-73.3537	-0.399639	-0.465032	
950	3.46386	-73.3537	2.334	-0.465032	
951	3.46386	-73.3537	1.47636	-0.465032	
952	3.46386	-73.3537	1.68945	-0.465032	
953	0.943891	-73.3537	-0.721344	-0.450103	
954	0.943891	-73.3537	-0.268737	-0.450103	
955	0.943891	-73.3537	1.87235	-0.450103	
956	0.943891	-73.3537	1.94096	-0.450103	
957	0.943891	-73.3537	-0.503472	-0.450103	
958	0.943891	-73.3537	-0.67653	-0.450103	
959	0.943891	-73.3537	1.55081	-0.450103	
960	0.943891	-73.3537	-0.560455	-0.450103	
961	0.943891	-73.3537	1.92298	-0.450103	
962	0.943891	-73.3537	-0.667529	-0.450103	
963	0.943891	-73.3537	-0.710793	-0.450103	
964	0.943891	-73.3537	-0.940376	-0.450103	
965	0.943891	-73.3537	-0.638266	-0.450103	
966	0.943891	-73.3537	-0.0298176	-0.450103	
967	0.943891	-73.3537	-0.380814	-0.450103	
968	0.943891	-73.3537	1.4772	-0.450103	
969	0.943891	-73.3537	1.60293	-0.450103	
970	0.943891	-73.3537	1.485	-0.450103	
971	0.943891	-73.3537	1.8723	-0.450103	
972	0.943891	-73.3537	-0.350604	-0.450103	
973	0.943891	-73.3537	0.868085	-0.450103	
974	0.943891	-73.3537	1.60965	-0.450103	
975	0.943891	-73.3537	-0.0103999	-0.450103	
976	-1.53905	-73.4087	0.43197	-0.360451	
977	-1.53905	-73.4087	-1.40213	-0.360451	
978	-1.53905	-73.4087	1.64597	-0.360451	
979	-1.53905	-73.4087	-0.909655	-0.360451	
980	-1.53905	-73.4087	1.65062	-0.360451	
981	-1.53905	-73.4087	1.26178	-0.360451	
982	-1.53905	-73.4087	1.82725	-0.360451	
983	-1.53905	-73.4087	-0.874579	-0.360451	
984	-1.53905	-73.4087	-0.515452	-0.360451	
985	-1.53905	-73.4087	-0.726524	-0.360451	
986	-1.53905	-73.4087	-0.776257	-0.360451	
987	-1.53905	-73.4087	-1.12452	-0.360451	
988	-1.53905	-73.4087	-0.901013	-0.360451	
989	-1.53905	-73.4087	0.463262	-0.360451	
990	-1.53905	-73.4087	1.68707	-0.360451	
991	-1.53905	-73.4087	0.478942	-0.360451	
992	-1.53905	-73.4087	2.01067	-0.360451	
993	-1.53905	-73.4087	-0.852723	-0.360451	
994	-1.53905	-73.4087	-0.825418	-0.360451	
995	-1.53905	-73.4087	-0.614735	-0.360451	
996	-1.53905	-73.4087	0.0519508	-0.360451	
997	-1.53905	-73.4087	1.36795	-0.360451	
998	-1.53905	-73.4087	-0.673411	-0.360451	
999	-1.53905	-73.4087	1.38874	-0.360451	
1000	-1.53905	-73.4087	1.4	-0.360451	
1001	-1.53905	-73.4087	-1.33184	-0.360451	
1002	-1.53905	-73.4087	-0.827321	-0.360451	
1003	-1.53905	-73.4087	1.7705	-0.360451	
1004	-1.53905	-73.4087	-1.05478	-0.360451	
1005	-1.53905	-73.4087	1.76246	-0.360451	
1006	-4.11062	-73.9914	-1.31579	-0.416256	
1007	-4.11062	-73.9914	1.45294	-0.416256	
1008	-4.11062	-73.9914	-0.62781	-0.416256	
1009	-4.11062	-73.9914	-0.166374	-0.416256	
1010	-4.11062	-73.9914	-0.122679	-0.416256	
1011	-4.11062	-73.9914	1.51907	-0.416256	
1012	-4.11062	-73.9914	-0.8124	-0.416256	
1013	-4.11062	-73.9914	-2.56654	-0.416256	
1014	-4.11062	-73.9914	3.21267	-0.416256	
1015	-4.11062	-73.9914	-1.06491	-0.416256	
1016	-4.11062	-73.9914	-0.85961	-0.416256	
1017	-4.11062	-73.9914	1.13742	-0.416256	
1018	-4.11062	-73.9914	-0.811981	-0.416256	
1019	-4.11062	-73.9914	-1.52086	-0.416256	
1020	-4.11062	-73.9914	-1.04635	-0.416256	
1021	-4.11062	-73.9914	-0.809448	-0.416256	
1022	-4.11062	-73.9914	1.09314	-0.416256	
1023	-4.11062	-73.9914	-0.334008	-0.416256	
1024	-4.11062	-73.9914	-2.27953	-0.416256	
1025	-4.11062	-73.9914	1.48957	-0.416256	
1026	-4.11062	-73.9914	-0.344767	-0.416256	
1027	-4.11062	-73.9914	-0.692427	-0.416256	
1028	-4.11062	-73.9914	-1.25339	-0.416256	
1029	-4.11062	-73.9914	0.781334	-0.416256	
1030	-4.11062	-73.9914	-0.22028	-0.416256	
1031	-4.11062	-73.9914	1.06002	-0.416256	
1032	-6.54485	-74.4464	-0.924421	-0.398962	
1033	-6.54485	-74.4464	-0.78073	-0.398962	
1034	-6.54485	-74.4464	1.81017	-0.398962	
1035	-6.54485	-74.4464	-1.31138	-0.398962	
1036	-6.54485	-74.4464	-0.786625	-0.398962	
1037	-6.54485	-74.4464	-0.731885	-0.398962	
1038	-6.54485	-74.4464	-0.217788	-0.398962	
1039	-6.54485	-74.4464	2.03601	-0.398962	
1040	-6.54485	-74.4464	-0.600721	-0.398962	
1041	-6.54485	-74.4464	-1.07007	-0.398962	
1042	-6.54485	-74.4464	1.41225	-0.398962	
1043	-6.54485	-74.4464	-0.906761	-0.398962	
1044	-6.54485	-74.4464	-1.32208	-0.398962	
1045	-6.54485	-74.4464	-0.881546	-0.398962	
1046	-6.54485	-74.4464	-0.871693	-0.398962	
1047	-6.54485	-74.4464	1.16171	-0.398962	
1048	-6.54485	-74.4464	1.01175	-0.398962	
1049	-6.54485	-74.4464	0.122853	-0.398962	
1050	-6.54485	-74.4464	0.461532	-0.398962	
1051	-6.54485	-74.4464	-0.0818278	-0.398962	
1052	-6.54485	-74.4464	0.427944	-0.398962	
1053	-6.54485	-74.4464	1.30326	-0.398962	
1054	-6.54485	-74.4464	1.86533	-0.398962	
1055	-6.54485	-74.4464	0.0301268	-0.398962	
1056	-9.26701	-74.5977	-0.788687	-0.48143	
1057	-9.26701	-74.5977	1.87574	-0.48143	
1058	-9.26701	-74.5977	-0.882884	-0.48143	
1059	-9.26701	-74.5977	-0.626885	-0.48143	
1060	-9.26701	-74.5977	2.05596	-0.48143	
1061	-9.26701	-74.5977	0.619738	-0.48143	
1062	-9.26701	-74.5977	0.534173	-0.48143	
1063	-9.26701	-74.5977	-0.819286	-0.48143	
1064	-9.26701	-74.5977	-0.485942	-0.48143	
1065	-9.26701	-74.5977	-1.08385	-0.48143	
1066	-9.26701	-74.5977	-0.130841	-0.48143	
1067	-9.26701	-74.5977	-0.312567	-0.48143	
1068	-9.26701	-74.5977	-1.22744	-0.48143	
1069	-9.26701	-74.5977	-0.110869	-0.48143	
1070	-9.26701	-74.5977	1.22936	-0.48143	
1071	-9.26701	-74.5977	-0.83809	-0.48143	
1072	-9.26701	-74.5977	-0.439082	-0.48143	
1073	-9.26701	-74.5977	0.033884	-0.48143	
1074	-9.26701	-74.5977	-0.365983	-0.48143	
1075	-9.26701	-74.5977	-0.363896	-0.48143	
1076	-9.26701	-74.5977	1.21352	-0.48143	
1077	-9.26701	-74.5977	1.52393	-0.48143	
1078	-9.26701	-74.5977	0.233051	-0.48143	
1079	-9.26701	-74.5977	-0.425399	-0.48143	
1080	-9.26701	-74.5977	-0.842509	-0.48143	
1081	-9.26701	-74.5977	-0.830974	-0.48143	
1082	-9.26701	-74.5977	-0.67868	-0.48143	
1083	-9.26701	-74.5977	-1.00383	-0.48143	
1084	-9.26701	-74.5977	2.14909	-0.48143	
1085	-9.26701	-74.5977	1.36892	-0.48143	
1086	-11.7158	-74.7615	-0.797693	-0.519192	
1087	-11.7158	-74.7615	1.88463	-0.519192	
1088	-11.7158	-74.7615	-0.813876	-0.519192	
1089	-11.7158	-74.7615	1.87717	-0.519192	
1090	-11.7158	-74.7615	-0.412462	-0.519192	
1091	-11.7158	-74.7615	-0.516402	-0.519192	
1092	-11.7158	-74.7615	-0.611469	-0.519192	
1093	-11.7158	-74.7615	-0.832601	-0.519192	
1094	-11.7158	-74.7615	-0.354362	-0.519192	
1095	-11.7158	-74.7615	-0.588659	-0.519192	
1096	-11.7158	-74.7615	-0.829875	-0.519192	
1097	-11.7158	-74.7615	0.0302916	-0.519192	
1098	-11.7158	-74.7615	-0.585272	-0.519192	
1099	-11.7158	-74.7615	1.4261	-0.519192	
1100	-11.7158	-74.7615	1.96732	-0.519192	
1101	-11.7158	-74.7615	-0.230072	-0.519192	
1102	-11.7158	-74.7615	0.78806	-0.519192	
1103	-11.7158	-74.7615	2.01356	-0.519192	
1104	-11.7158	-74.7615	-0.974654	-0.519192	
1105	-11.7158	-74.7615	1.71887	-0.519192	
1106	-11.7158	-74.7615	1.82614	-0.519192	
1107	-11.7158	-74.7615	0.776229	-0.519192	
1108	-11.7158	-74.7615	-1.17795	-0.519192	
1109	-11.7158	-74.7615	-0.303319	-0.519192	
1110	-11.7158	-74.7615	1.69789	-0.519192	
1111	-11.7158	-74.7615	-0.987063	-0.519192	
1112	-14.2962	-75.1754	2.21677	-0.519878	
1113	-14.2962	-75.1754	-0.502616	-0.519878	
1114	-14.2962	-75.1754	1.8164	-0.519878	
